server_ts,client_ts,client_addr,visitor_id,session_id,location,referer,user_agent,type,visitor_params,session_params,event_params,br_width,br_height,sc_width,sc_height,br_lang,tz_off
2014-03-01T15:22:16.522,2014-03-01T15:22:20.537,82.231.181.60,fb3061d10a87537,18fa3131d16423a,http://www.dataiku.com/,"http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CDEQFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=IPsRU_CrMoWk0QXx7YHoBg&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&bvm=bv.62286460,d.d2k",Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1093,411,1093,614,fr,-60
2014-03-01T15:23:10.850,2014-03-01T15:23:14.913,82.231.181.60,fb3061d10a87537,18fa3131d16423a,http://www.dataiku.com/company/team/,http://www.dataiku.com/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1093,411,1093,614,fr,-60
2014-03-01T15:27:22.417,2014-03-01T15:27:22.236,78.192.176.90,0e595ac10cbcd6c,6def2e61ccfc87b,http://www.dataiku.com/,https://www.google.fr/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.123 Safari/537.36",page,null,null,,1680,935,1680,1050,en-US,-60
2014-03-01T15:27:25.667,2014-03-01T15:27:25.642,78.192.176.90,0e595ac10cbcd6c,6def2e61ccfc87b,http://www.dataiku.com/products/trynow/,http://www.dataiku.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.123 Safari/537.36",page,null,null,,1680,935,1680,1050,en-US,-60
2014-03-01T15:27:29.531,2014-03-01T15:27:29.501,78.192.176.90,0e595ac10cbcd6c,6def2e61ccfc87b,http://www.dataiku.com/products/shaker/,http://www.dataiku.com/products/trynow/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.123 Safari/537.36",page,null,null,,1680,935,1680,1050,en-US,-60
2014-03-01T15:42:25.122,2014-03-01T15:42:25.653,77.196.25.210,f5307b21dc05b33,b3629841c13860b,http://www.dataiku.com/company/team/,http://www.dataiku.com/products/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",page,null,null,,1280,705,1280,800,fr,-60
2014-03-01T16:01:17.883,2014-03-01T16:01:17.912,76.176.134.90,4690ac51f22f971,e07b6a716f21f00,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1369,624,1440,900,en-US,480
2014-03-01T16:08:41.584,2014-03-01T16:08:41.312,80.14.161.30,7a990ec1180ff67,45009bd1fab76d9,http://www.dataiku.com/,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,678,1366,768,fr,-60
2014-03-01T16:08:47.948,2014-03-01T16:08:47.769,80.14.161.30,7a990ec1180ff67,45009bd1fab76d9,http://www.dataiku.com/products/,http://www.dataiku.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,678,1366,768,fr,-60
2014-03-01T16:08:51.819,2014-03-01T16:08:51.672,80.14.161.30,7a990ec1180ff67,45009bd1fab76d9,http://www.dataiku.com/products/trynow/,http://www.dataiku.com/products/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,678,1366,768,fr,-60
2014-03-01T16:08:55.791,2014-03-01T16:08:55.633,80.14.161.30,7a990ec1180ff67,45009bd1fab76d9,http://www.dataiku.com/products/mining/,http://www.dataiku.com/products/trynow/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,678,1366,768,fr,-60
2014-03-01T16:08:57.382,2014-03-01T16:08:57.178,80.14.161.30,7a990ec1180ff67,45009bd1fab76d9,http://www.dataiku.com/products/sharing/,http://www.dataiku.com/products/mining/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,678,1366,768,fr,-60
2014-03-01T16:08:58.695,2014-03-01T16:08:58.502,80.14.161.30,7a990ec1180ff67,45009bd1fab76d9,http://www.dataiku.com/products/manage/,http://www.dataiku.com/products/sharing/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,678,1366,768,fr,-60
2014-03-01T16:08:59.878,2014-03-01T16:08:59.667,80.14.161.30,7a990ec1180ff67,45009bd1fab76d9,http://www.dataiku.com/products/pricing/,http://www.dataiku.com/products/manage/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,678,1366,768,fr,-60
2014-03-01T16:16:03.785,2014-03-01T16:15:56.981,79.181.26.20,2d0467c167a28d0,3eef71f13e74f0b,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,http://stackoverflow.com/questions/21640922/visualizing-your-linkedin-graph-using-gephi-part-1-2nd-script-not-working,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1680,903,1680,1050,he,-120
2014-03-01T16:45:23.267,2014-03-01T16:48:23.015,86.156.146.110,435e190151a4058,8fd01961337570f,http://www.dataiku.com/products/shaker/,http://practicalquant.blogspot.co.uk/2013/11/data-wrangling-gets-a-fresh-look.html,"Mozilla/5.0 (iPad; CPU OS 7_0_2 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A501 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,0
2014-03-01T16:46:07.300,2014-03-01T16:49:06.997,86.156.146.110,435e190151a4058,8fd01961337570f,http://www.dataiku.com/applications/,http://www.dataiku.com/products/shaker/,"Mozilla/5.0 (iPad; CPU OS 7_0_2 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A501 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,0
2014-03-01T16:46:30.305,2014-03-01T16:49:30.037,86.156.146.110,435e190151a4058,8fd01961337570f,http://www.dataiku.com/products/manage/,http://www.dataiku.com/products/shaker/,"Mozilla/5.0 (iPad; CPU OS 7_0_2 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A501 Safari/9537.53",page,null,null,,1024,671,768,1024,en-us,0
2014-03-01T16:58:51.718,2014-03-01T17:00:34.979,86.174.50.150,c8c29111ffe0e0d,4bd959313391273,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-2.html,https://www.google.co.uk/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1440,685,1440,900,en-US,0
2014-03-01T18:40:46.297,2014-03-01T18:41:02.616,129.105.204.200,a74538817aeddb6,618a88a1a4cccd9,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,http://www.linkedin.com/lite/external-redirect?url=http%3A%2F%2Fdataiku%2Ecom%2Fvisualizing-your-linkedin-graph-using-gephi-part-1%2F&urlHash=Suf_,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,989,647,1440,810,en-US,360
2014-03-01T18:43:16.374,2014-03-01T18:43:32.629,129.105.204.200,a74538817aeddb6,618a88a1a4cccd9,http://dataiku.com/applications/,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,989,647,1440,810,en-US,360
2014-03-01T18:43:32.077,2014-03-01T18:43:48.307,129.105.204.200,a74538817aeddb6,618a88a1a4cccd9,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,http://www.linkedin.com/lite/external-redirect?url=http%3A%2F%2Fdataiku%2Ecom%2Fvisualizing-your-linkedin-graph-using-gephi-part-1%2F&urlHash=Suf_,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,989,647,1440,810,en-US,360
2014-03-01T18:44:13.177,2014-03-01T18:44:29.420,129.105.204.200,a74538817aeddb6,618a88a1a4cccd9,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-2.html,http://www.linkedin.com/lite/external-redirect?url=http%3A%2F%2Fdataiku%2Ecom%2Fvisualizing-your-linkedin-graph-using-gephi-part-2%2F&urlHash=1_Ah,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,989,647,1440,810,en-US,360
2014-03-01T18:44:15.424,2014-03-01T18:44:31.748,129.105.204.200,a74538817aeddb6,618a88a1a4cccd9,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-2.html,http://www.linkedin.com/lite/external-redirect?url=http%3A%2F%2Fdataiku%2Ecom%2Fvisualizing-your-linkedin-graph-using-gephi-part-2%2F&urlHash=1_Ah,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,989,647,1440,810,en-US,360
2014-03-01T19:07:25.079,2014-03-01T19:07:24.924,88.67.247.80,880ae2815bc2c92,b870e3a10c05a02,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-2.html,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1280,679,1280,800,en-US,-60
2014-03-01T19:16:21.319,2014-03-01T19:16:24.876,79.129.150.20,9b02f7b17a36554,73ae75d13901682,http://www.dataiku.com/blog/2013/11/10/The-Six-Core-Skills-of-a-data-scientist.html,https://www.google.gr/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1403,1024,1600,1200,en-US,-120
2014-03-01T19:33:54.176,2014-03-01T19:33:53.952,"218.186.180.48, 202.156.8.10",c5a7a3218a38fe7,216b279135b6ea6,http://www.dataiku.com/,http://feedly.com/#latest,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11",page,null,null,,1920,994,1920,1080,en-GB,-480
2014-03-01T19:38:42.954,2014-03-01T19:38:47.565,"218.186.180.48, 202.156.8.10",908ee48132086be,555622313d8997e,http://www.dataiku.com/,,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1286,683,1368,768,en-GB,-480
2014-03-01T20:40:47.835,2014-03-01T20:40:47.768,82.245.168.220,cea3e0d102e94ef,673c0d710de780d,http://www.dataiku.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11",page,null,null,,1916,1068,1920,1200,fr-fr,-60
2014-03-01T20:48:22.804,2014-03-01T20:48:22.573,70.181.244.110,216efc91e8f57b9,f266adc114da5d2,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,http://www.bobbriody.com/blog/2013/06/14/storing-and-visualizing-linkedin-with-neo4j-and-sigma-js/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/32.0.1700.102 Chrome/32.0.1700.102 Safari/537.36",page,null,null,,1400,885,1400,1050,en-US,480
2014-03-01T20:48:45.535,2014-03-01T20:48:45.302,70.181.244.110,216efc91e8f57b9,f266adc114da5d2,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-2.html,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/32.0.1700.102 Chrome/32.0.1700.102 Safari/537.36",page,null,null,,1400,885,1400,1050,en-US,480
2014-03-01T20:48:50.754,2014-03-01T20:48:50.530,70.181.244.110,216efc91e8f57b9,f266adc114da5d2,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-2.html,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/32.0.1700.102 Chrome/32.0.1700.102 Safari/537.36",page,null,null,,1400,885,1400,1050,en-US,480
2014-03-01T20:50:56.193,2014-03-01T20:50:55.735,86.221.92.230,e6d378711f907c7,9b8fad5181977f6,http://www.dataiku.com/,"http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CC8QFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=KEgSU5mFF-uX0AWRnoDoDw&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&sig2=dm0dVixPqlIIcrugzj-oHw&bvm=bv.62286460,d.d2k",Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,654,1366,768,fr,-60
2014-03-01T20:51:00.945,2014-03-01T20:51:01.475,86.221.92.230,e6d378711f907c7,9b8fad5181977f6,http://www.dataiku.com/blog/,http://www.dataiku.com/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,654,1366,768,fr,-60
2014-03-01T21:36:13.936,2014-03-01T21:35:32.417,66.69.210.130,3a2088f1f92d3aa,f5419a813a1a51a,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1920,878,1920,1080,en-US,360
2014-03-01T21:40:32.795,2014-03-01T21:40:32.474,177.12.13.190,4f0bf6913915c00,346178614145156,http://dataiku.com/blog/2014/01/14/winning-kaggle.html,http://www.datatau.com/,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,page,null,null,,1366,621,1366,768,pt-BR,180
2014-03-01T21:50:32.041,2014-03-01T21:50:35.575,82.124.52.120,3864d95168bb57b,270078f1e42c42c,http://www.dataiku.com/company/careers/,http://www.dataiku.com/company/team/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,825,728,1680,1050,fr,-60
2014-03-01T22:19:31.055,2014-03-01T22:19:30.948,88.166.127.20,0a22e2d19a72cfe,a2636d5132bbdd0,http://www.dataiku.com/,http://www.systematic-paris-region.org/fr/annuaire-membres/2?page=1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1920,1035,1920,1200,en-US,-60
2014-03-01T22:20:53.783,2014-03-01T22:20:53.737,88.166.127.20,0a22e2d19a72cfe,a2636d5132bbdd0,http://www.dataiku.com/company/team/,http://www.dataiku.com/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1920,1035,1920,1200,en-US,-60
2014-03-01T22:21:34.723,2014-03-01T22:21:34.672,88.166.127.20,0a22e2d19a72cfe,a2636d5132bbdd0,http://www.dataiku.com/company/careers/,http://www.dataiku.com/company/team/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1920,1035,1920,1200,en-US,-60
2014-03-01T22:28:36.683,2014-03-01T22:28:37.304,50.168.75.40,e9ff5f91a05e83f,aee14cc13346804,http://www.dataiku.com/blog/2013/11/10/The-Six-Core-Skills-of-a-data-scientist.html,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",page,null,null,,1244,701,1280,1024,en-US,480
2014-03-01T23:06:29.610,2014-03-01T23:06:28.304,132.183.13.0,59394501b89c673,2ca494611cd8587,http://www.dataiku.com/blog/2013/11/10/The-Six-Core-Skills-of-a-data-scientist.html,"http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&cad=rja&ved=0CE4QFjAE&url=http%3A%2F%2Fwww.dataiku.com%2Fblog%2F2013%2F11%2F10%2FThe-Six-Core-Skills-of-a-data-scientist.html&ei=CmYSU9XfMrCT0gHxrIHACA&usg=AFQjCNFf3gXDS5jxrtIkLw2UQ98EsV7z3w&sig2=-FTYmZYFnCl_QEQ5DLarsA&bvm=bv.62286460,d.dmQ",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1141,1226,2560,1440,en-US,300
2014-03-01T23:08:50.011,2014-03-01T23:08:49.986,82.245.168.220,cea3e0d102e94ef,0afbb911b609e7b,http://www.dataiku.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11",page,null,null,,1916,1068,1920,1200,fr-fr,-60
2014-03-02T00:18:53.621,2014-03-02T00:20:22.638,76.126.199.210,af6da3b14646efd,86d4cbc1052c853,http://www.dataiku.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1920,957,1440,900,en-US,480
2014-03-02T00:19:38.684,2014-03-02T00:19:33.166,173.250.174.20,71e850818f4a383,bc5e41e1ce89b55,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,http://www.linkedin.com/lite/external-redirect?url=http%3A%2F%2Fdataiku%2Ecom%2Fvisualizing-your-linkedin-graph-using-gephi-part-1%2F&urlHash=Suf_,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,page,null,null,,1280,614,1280,720,en-US,480
2014-03-02T01:29:50.356,2014-03-02T01:29:49.104,177.12.13.190,4f0bf6913915c00,9c504bf11d52989,http://dataiku.com/blog/2014/01/14/winning-kaggle.html,http://www.datatau.com/,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,page,null,null,,1366,621,1366,768,pt-BR,180
2014-03-02T01:38:30.760,2014-03-02T01:38:30.750,131.253.24.70,4c1e5b5141b1162,beab34318473ae7,http://dataiku.com/products/sharing/,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  WOW64;  Trident/5.0),page,null,null,,1024,768,1024,768,en-us,360
2014-03-02T01:44:08.819,2013-05-15T01:44:43.531,202.196.109.0,54cdb9312c32795,3476dcc1a19bf15,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-2.html,http://www.baidu.com/s?wd=gephi%20sources&pn=10&ie=utf-8&rsv_page=1,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),page,null,null,,968,586,1024,768,zh-cn,-480
2014-03-02T02:48:31.920,2014-03-02T02:48:32.011,107.208.218.100,67ae3891a69bc77,3aa3bee19b37eee,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,https://www.google.com/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1600,1091,1600,1200,en-US,300
2014-03-02T04:35:53.071,2014-03-02T04:35:53.354,81.64.145.50,7ae9d3a147e7815,bc8e7561e4284da,http://www.dataiku.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.11 Safari/537.36",page,null,null,,1280,702,1280,800,en-US,-60
2014-03-02T04:38:51.788,2014-03-02T04:37:57.902,14.139.217.130,48b919f1a8f11a7,f3968ba11f889e5,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,https://www.google.co.in/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1366,643,1366,768,en-GB,-330
2014-03-02T05:05:20.165,2014-03-02T05:04:24.383,14.139.217.130,48b919f1a8f11a7,59f676415e8c1ee,http://www.dataiku.com/,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1366,643,1366,768,en-GB,-330
2014-03-02T05:05:28.301,2014-03-02T05:04:34.205,14.139.217.130,48b919f1a8f11a7,59f676415e8c1ee,http://www.dataiku.com/blog/,http://www.dataiku.com/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1366,643,1366,768,en-GB,-330
2014-03-02T06:10:34.246,2014-03-02T06:10:45.809,121.33.190.170,b1460851f85537b,55d9e7a16cd9525,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,http://www.kaggle.com/c/yandex-personalized-web-search-challenge/forums/t/6811/share-your-approach/37614,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,page,null,null,,1366,642,1366,768,zh-CN,-480
2014-03-02T06:41:57.393,2014-03-02T06:42:08.973,121.33.190.170,b1460851f85537b,5d264d718592ae3,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,http://www.kaggle.com/c/yandex-personalized-web-search-challenge/forums/t/6811/share-your-approach/37614,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,page,null,null,,1366,642,1366,768,zh-CN,-480
2014-03-02T06:58:31.351,2014-03-02T06:57:04.562,63.87.61.70,db249c2116a31fb,05dd98e18a0dab8,http://dataiku.com/company/team/,https://www.google.com/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1600,742,1600,900,en-US,480
2014-03-02T08:39:31.822,2014-03-02T08:39:36.045,82.124.52.120,3864d95168bb57b,baad9c41e3f6a94,http://www.dataiku.com/company/careers/,http://www.dataiku.com/company/team/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,825,728,1680,1050,fr,-60
2014-03-02T08:46:51.135,2014-03-02T08:46:51.780,14.136.145.90,cbe9c421283d621,62f8dbb15330a7d,http://www.dataiku.com/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,965,593,1440,900,en-US,-480
2014-03-02T09:19:07.826,2014-03-02T09:19:04.096,37.220.26.10,049fba4193ab141,27902fb1f282265,http://www.dataiku.com/products/,http://www.dataiku.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1436,810,1440,900,fr,-60
2014-03-02T09:22:01.769,2014-03-02T09:22:00.550,90.34.8.130,7123fbc1c23e597,eb09ee31c391b63,http://www.dataiku.com/,https://www.google.fr/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",page,null,null,,1440,711,1440,900,fr,-60
2014-03-02T09:31:09.896,2014-03-02T09:31:09.653,207.126.92.0,aa7f46a1b81a297,6f40c0b10dbef75,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,664,1366,768,en-US,-480
2014-03-02T10:06:55.082,2014-03-02T10:07:00.490,128.79.144.180,261235717c3388d,e10748e12d87a2b,http://dataiku.com/,http://www.journaldunet.com/solutions/analytics/big-data-le-francais-dataiku-lance-son-data-science-studio-0214.shtml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11",page,null,null,,1920,1103,1920,1200,fr-fr,-60
2014-03-02T10:11:12.521,2014-03-02T10:11:12.068,207.126.92.0,aa7f46a1b81a297,7759a20177d42c5,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-2.html,http://forum.gephi.org/viewtopic.php?t=2245,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,664,1366,768,en-US,-480
